ActivityStartDate,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode,MonitoringLocationIdentifier,_name,_dist_km,ResultDetectionConditionText,ResultStatusIdentifier,ResultCommentText,source
2016-12-27,Nitrogen,0.044,,,,,,,,,direct_USGS-05331580
2016-04-06,Nitrogen,0.147,,,,,,,,,direct_USGS-05331580
2017-01-17,Nitrogen,0.054,,,,,,,,,direct_USGS-05331580
2017-02-28,Nitrogen,0.161,,,,,,,,,direct_USGS-05331580
2017-06-20,Nitrogen,0.283,,,,,,,,,direct_USGS-05331580
2017-08-08,Nitrogen,0.633,,,,,,,,,direct_USGS-05331580
2017-06-06,Nitrogen,0.306,,,,,,,,,direct_USGS-05331580
2017-05-09,Nitrogen,0.195,,,,,,,,,direct_USGS-05331580
2017-04-04,Nitrogen,0.276,,,,,,,,,direct_USGS-05331580
2017-04-19,Nitrogen,0.254,,,,,,,,,direct_USGS-05331580
2017-07-18,Nitrogen,0.444,,,,,,,,,direct_USGS-05331580
2017-12-11,Nitrogen,0.154,,,,,,,,,direct_USGS-05331580
2017-10-30,Nitrogen,0.259,,,,,,,,,direct_USGS-05331580
2017-07-25,Nitrogen,0.412,,,,,,,,,direct_USGS-05331580
2017-03-21,Nitrogen,0.142,,,,,,,,,direct_USGS-05331580
2017-05-16,Nitrogen,0.501,,,,,,,,,direct_USGS-05331580
2015-06-30,Nitrogen,0.361,,,,,,,,,direct_USGS-05331580
2015-02-12,Nitrogen,0.081,,,,,,,,,direct_USGS-05331580
2015-03-17,Nitrogen,0.148,,,,,,,,,direct_USGS-05331580
2015-04-02,Nitrogen,0.475,,,,,,,,,direct_USGS-05331580
2015-08-20,Nitrogen,0.329,,,,,,,,,direct_USGS-05331580
2015-07-09,Nitrogen,0.259,,,,,,,,,direct_USGS-05331580
2015-10-14,Nitrogen,0.485,,,,,,,,,direct_USGS-05331580
2015-12-16,Nitrogen,0.048,,,,,,,,,direct_USGS-05331580
2015-04-16,Nitrogen,0.641,,,,,,,,,direct_USGS-05331580
2015-05-12,Nitrogen,0.416,,,,,,,,,direct_USGS-05331580
2015-07-22,Nitrogen,0.428,,,,,,,,,direct_USGS-05331580
2015-05-19,Nitrogen,0.451,,,,,,,,,direct_USGS-05331580
2015-01-13,Nitrogen,0.05,,,,,,,,,direct_USGS-05331580
2015-06-10,Nitrogen,0.352,,,,,,,,,direct_USGS-05331580
2018-10-31,Chlorophyll a,18.5,,,,,,,,,direct_USGS-05331580
2018-08-29,Chlorophyll a,33.0,,,,,,,,,direct_USGS-05331580
2018-07-23,Chlorophyll a,15.0,,,,,,,,,direct_USGS-05331580
2018-06-19,Chlorophyll a,10.9,,,,,,,,,direct_USGS-05331580
2018-06-05,Chlorophyll a,18.0,,,,,,,,,direct_USGS-05331580
2018-07-30,Chlorophyll a,19.3,,,,,,,,,direct_USGS-05331580
2017-06-20,Chlorophyll a,25.9,,,,,,,,,direct_USGS-05331580
2017-08-08,Chlorophyll a,35.7,,,,,,,,,direct_USGS-05331580
2017-07-18,Chlorophyll a,52.3,,,,,,,,,direct_USGS-05331580
2017-07-25,Chlorophyll a,35.7,,,,,,,,,direct_USGS-05331580
2018-10-31,Turbidity,15.0,,,,,,,,,direct_USGS-05331580
2018-04-17,Turbidity,62.0,,,,,,,,,direct_USGS-05331580
2018-08-29,Turbidity,25.0,,,,,,,,,direct_USGS-05331580
2018-03-14,Turbidity,8.0,,,,,,,,,direct_USGS-05331580
2018-05-23,Turbidity,25.0,,,,,,,,,direct_USGS-05331580
2018-07-23,Turbidity,36.0,,,,,,,,,direct_USGS-05331580
2018-04-23,Turbidity,51.0,,,,,,,,,direct_USGS-05331580
2018-11-29,Turbidity,3.8,,,,,,,,,direct_USGS-05331580
2018-12-12,Turbidity,5.7,,,,,,,,,direct_USGS-05331580
2018-05-16,Turbidity,23.0,,,,,,,,,direct_USGS-05331580
2018-06-19,Turbidity,3.1,,,,,,,,,direct_USGS-05331580
2018-06-05,Turbidity,35.0,,,,,,,,,direct_USGS-05331580
2018-07-30,Turbidity,38.0,,,,,,,,,direct_USGS-05331580
2018-01-24,Turbidity,2.3,,,,,,,,,direct_USGS-05331580
2016-07-19,Turbidity,62.0,,,,,,,,,direct_USGS-05331580
2016-08-09,Turbidity,27.0,,,,,,,,,direct_USGS-05331580
2016-02-23,Turbidity,5.2,,,,,,,,,direct_USGS-05331580
2016-01-20,Turbidity,5.0,,,,,,,,,direct_USGS-05331580
2016-06-13,Turbidity,31.0,,,,,,,,,direct_USGS-05331580
2016-04-14,Turbidity,17.0,,,,,,,,,direct_USGS-05331580
2016-06-21,Turbidity,120.0,,,,,,,,,direct_USGS-05331580
2016-10-17,Turbidity,28.0,,,,,,,,,direct_USGS-05331580
2016-05-24,Turbidity,20.0,,,,,,,,,direct_USGS-05331580
2016-07-25,Turbidity,56.0,,,,,,,,,direct_USGS-05331580
2016-05-12,Turbidity,31.0,,,,,,,,,direct_USGS-05331580
2016-03-29,Turbidity,14.0,,,,,,,,,direct_USGS-05331580
2016-12-27,Turbidity,5.3,,,,,,,,,direct_USGS-05331580
2016-04-06,Turbidity,15.0,,,,,,,,,direct_USGS-05331580
2017-01-17,Turbidity,4.5,,,,,,,,,direct_USGS-05331580
2017-02-28,Turbidity,13.0,,,,,,,,,direct_USGS-05331580
2017-06-20,Turbidity,36.0,,,,,,,,,direct_USGS-05331580
2017-08-22,Turbidity,36.0,,,,,,,,,direct_USGS-05331580
2017-10-10,Turbidity,63.0,,,,,,,,,direct_USGS-05331580
2017-08-08,Turbidity,21.0,,,,,,,,,direct_USGS-05331580
2017-07-12,Turbidity,28.0,,,,,,,,,direct_USGS-05331580
2017-06-06,Turbidity,26.0,,,,,,,,,direct_USGS-05331580
2017-05-22,Turbidity,43.0,,,,,,,,,direct_USGS-05331580
2017-05-09,Turbidity,28.0,,,,,,,,,direct_USGS-05331580
2017-08-24,Turbidity,53.0,,,,,,,,,direct_USGS-05331580
2017-05-03,Turbidity,22.0,,,,,,,,,direct_USGS-05331580
2017-04-04,Turbidity,11.0,,,,,,,,,direct_USGS-05331580
2017-04-19,Turbidity,20.0,,,,,,,,,direct_USGS-05331580
2017-07-18,Turbidity,21.0,,,,,,,,,direct_USGS-05331580
2017-10-16,Turbidity,39.0,,,,,,,,,direct_USGS-05331580
2017-08-01,Turbidity,26.0,,,,,,,,,direct_USGS-05331580
2017-08-17,Turbidity,38.0,,,,,,,,,direct_USGS-05331580
2017-12-11,Turbidity,6.6,,,,,,,,,direct_USGS-05331580
2017-10-30,Turbidity,15.0,,,,,,,,,direct_USGS-05331580
2017-07-25,Turbidity,25.0,,,,,,,,,direct_USGS-05331580
2017-03-21,Turbidity,9.8,,,,,,,,,direct_USGS-05331580
2017-05-16,Turbidity,30.0,,,,,,,,,direct_USGS-05331580
2015-06-30,Turbidity,35.0,,,,,,,,,direct_USGS-05331580
2015-02-12,Turbidity,2.7,,,,,,,,,direct_USGS-05331580
2015-03-17,Turbidity,3.8,,,,,,,,,direct_USGS-05331580
2015-04-02,Turbidity,8.1,,,,,,,,,direct_USGS-05331580
2015-08-20,Turbidity,28.0,,,,,,,,,direct_USGS-05331580
2015-07-09,Turbidity,27.0,,,,,,,,,direct_USGS-05331580
2015-10-14,Turbidity,19.0,,,,,,,,,direct_USGS-05331580
2015-12-16,Turbidity,11.0,,,,,,,,,direct_USGS-05331580
2015-04-16,Turbidity,9.5,,,,,,,,,direct_USGS-05331580
2015-05-12,Turbidity,17.0,,,,,,,,,direct_USGS-05331580
2015-07-22,Turbidity,25.0,,,,,,,,,direct_USGS-05331580
2015-05-19,Turbidity,15.0,,,,,,,,,direct_USGS-05331580
2015-01-13,Turbidity,2.2,,,,,,,,,direct_USGS-05331580
2015-06-10,Turbidity,24.0,,,,,,,,,direct_USGS-05331580
2017-07-25,Dissolved oxygen (DO),8.17,,,,,,,,,direct_MNPCA-S006-524
2017-04-25,Dissolved oxygen (DO),10.65,,,,,,,,,direct_MNPCA-S006-524
2016-10-03,Dissolved oxygen (DO),8.98,,,,,,,,,direct_WIDNR_WQX-10044453
2016-02-16,Dissolved oxygen (DO),13.7,,,,,,,,,direct_WIDNR_WQX-10044453
2016-09-29,Dissolved oxygen (DO),5.5698,,,,,,,,,lag_MNPCA_BIO-S014-201_d1
2016-08-09,Dissolved oxygen (DO),8.2434,,,,,,,,,lag_MNPCA_BIO-S014-198_d1
2016-09-20,Dissolved oxygen (DO),9.5561,,,,,,,,,lag_MNPCA_BIO-S014-197_d1
2024-05-16,Dissolved oxygen (DO),9.3807,,,,,,,,,lag_MNPCA-S016-662_d1
