ActivityStartDate,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode,MonitoringLocationIdentifier,_name,_dist_km,ResultDetectionConditionText,ResultStatusIdentifier,ResultCommentText,source
2020-08-10,Phosphorus,0.0897,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2020-08-08,Phosphorus,0.0943,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-3d
2020-10-26,Turbidity,6.8677,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-2d
2020-10-27,Turbidity,5.5361,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2020-10-27,Turbidity,6.1691,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-1d
2020-10-31,Nitrogen,0.1827,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter3d
2020-10-29,Nitrogen,0.1765,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter1d
2020-10-27,Nitrogen,0.1745,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-1d
2020-10-30,Phosphorus,0.0172,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter2d
2020-10-27,Phosphorus,0.0079,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2020-10-27,Phosphorus,0.0155,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-1d
2020-10-31,Phosphorus,0.0584,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter3d
2020-10-30,Phosphorus,0.0475,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter2d
2020-10-29,Phosphorus,0.0473,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter1d
2020-12-05,Nitrogen,0.1628,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-3d
2020-12-07,Nitrogen,0.1728,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2020-12-06,Nitrogen,0.1644,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-2d
2020-12-11,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter3d
2020-12-05,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter-3d
2020-12-06,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter-2d
2020-12-11,Phosphorus,0.0389,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter3d
2020-12-09,Phosphorus,0.0384,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter1d
2020-12-06,Phosphorus,0.0418,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-2d
2020-12-05,Turbidity,4.8947,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-3d
2020-12-07,Turbidity,2.9304,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2020-12-06,Turbidity,3.3433,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-2d
2021-01-09,Turbidity,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter-2d
2021-01-14,Turbidity,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter3d
2021-01-09,Turbidity,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter-2d
2021-01-10,Nitrogen,0.0354,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-01-12,Nitrogen,0.0337,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter1d
2021-01-09,Nitrogen,0.0342,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-2d
2021-01-08,Phosphorus,0.0293,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-3d
2021-01-12,Phosphorus,0.0233,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter1d
2021-01-12,Phosphorus,0.0229,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter1d
2021-01-09,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter-2d
2021-01-09,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter-2d
2021-01-14,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter3d
2021-02-27,Phosphorus,0.0168,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter1d
2021-02-24,Phosphorus,0.021,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-2d
2021-02-23,Phosphorus,0.0153,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-3d
2021-02-25,Nitrogen,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter-1d
2021-03-01,Nitrogen,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter3d
2021-02-24,Nitrogen,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter-2d
2021-02-23,Phosphorus,0.0447,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-3d
2021-02-24,Phosphorus,0.0344,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-2d
2021-02-28,Phosphorus,0.0416,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter2d
2021-02-28,Turbidity,2.2893,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter2d
2021-02-28,Turbidity,2.4282,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter2d
2021-03-01,Turbidity,1.7079,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter3d
2021-03-28,Turbidity,9.0154,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter2d
2021-03-27,Turbidity,10.7334,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter1d
2021-03-29,Turbidity,9.4237,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter3d
2021-03-25,Nitrogen,0.0554,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-03-29,Nitrogen,0.0495,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter3d
2021-03-29,Nitrogen,0.0483,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter3d
2021-03-24,Phosphorus,0.0263,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-2d
2021-03-29,Phosphorus,0.0388,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter3d
2021-03-29,Phosphorus,0.0229,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter3d
2021-03-25,Phosphorus,0.0888,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-03-28,Phosphorus,0.0911,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter2d
2021-03-25,Phosphorus,0.0845,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-1d
2021-04-22,Phosphorus,0.0811,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter1d
2021-04-19,Phosphorus,0.0839,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-2d
2021-04-24,Phosphorus,0.0776,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter3d
2021-04-24,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter3d
2021-04-18,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter-3d
2021-04-19,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter-2d
2021-04-20,Nitrogen,0.1822,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-04-22,Nitrogen,0.1833,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter1d
2021-04-23,Nitrogen,0.188,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter2d
2021-04-20,Turbidity,15.6911,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-04-19,Turbidity,17.0357,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-2d
2021-04-23,Turbidity,17.5727,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter2d
2021-04-25,Dissolved oxygen (DO),12.3338,mg/L,,MNPCA-S006-524,"MISSISSIPPI RIVER DOWNSTREAM OF THE US-61 BRIDGE IN HASTINGS, MN",1.083128030175035,,Final,stream field measurements,augmented_copy1_jitter-3d
2021-04-26,Dissolved oxygen (DO),12.2227,mg/L,,MNPCA-S006-524,"MISSISSIPPI RIVER DOWNSTREAM OF THE US-61 BRIDGE IN HASTINGS, MN",1.083128030175035,,Final,stream field measurements,augmented_copy2_jitter-2d
2021-04-25,Dissolved oxygen (DO),12.3246,mg/L,,MNPCA-S006-524,"MISSISSIPPI RIVER DOWNSTREAM OF THE US-61 BRIDGE IN HASTINGS, MN",1.083128030175035,,Final,stream field measurements,augmented_copy3_jitter-3d
2021-05-03,Turbidity,13.9335,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter3d
2021-04-29,Turbidity,13.131,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2021-04-27,Turbidity,13.5695,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-3d
2021-05-02,Phosphorus,0.0505,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter2d
2021-05-02,Phosphorus,0.0471,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter2d
2021-05-01,Phosphorus,0.0561,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter1d
2021-05-01,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter1d
2021-05-02,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter2d
2021-05-01,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter1d
2021-04-28,Nitrogen,0.2456,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-2d
2021-04-29,Nitrogen,0.2539,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2021-05-02,Nitrogen,0.2494,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter2d
2021-05-09,Phosphorus,0.0549,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-3d
2021-05-09,Phosphorus,0.0608,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-3d
2021-05-11,Phosphorus,0.0619,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-1d
2021-05-11,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter-1d
2021-05-13,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter1d
2021-05-14,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter2d
2021-05-14,Turbidity,14.4038,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter2d
2021-05-15,Turbidity,15.605,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter3d
2021-05-09,Turbidity,15.1271,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-3d
2021-05-11,Nitrogen,0.4591,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-05-13,Nitrogen,0.4643,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter1d
2021-05-15,Nitrogen,0.4614,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter3d
2021-05-29,Turbidity,29.3643,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter3d
2021-05-25,Turbidity,29.2818,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2021-05-27,Turbidity,30.326,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter1d
2021-05-25,Nitrogen,0.5847,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-05-24,Nitrogen,0.5768,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-2d
2021-05-25,Nitrogen,0.5688,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-1d
2021-05-23,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter-3d
2021-05-27,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter1d
2021-05-24,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter-2d
2021-05-25,Phosphorus,0.1094,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-05-24,Phosphorus,0.1123,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-2d
2021-05-29,Phosphorus,0.1066,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter3d
2021-06-23,Phosphorus,0.1243,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter2d
2021-06-24,Phosphorus,0.1195,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter3d
2021-06-23,Phosphorus,0.1242,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter2d
2021-06-22,Phosphorus,0.051,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter1d
2021-06-19,Phosphorus,0.0475,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-2d
2021-06-22,Phosphorus,0.0518,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter1d
2021-06-19,Nitrogen,0.5374,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-2d
2021-06-23,Nitrogen,0.5433,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter2d
2021-06-24,Nitrogen,0.5495,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter3d
2021-06-20,Turbidity,37.5338,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-06-22,Turbidity,38.21,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter1d
2021-06-23,Turbidity,38.6568,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter2d
2021-06-27,Phosphorus,0.111,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-1d
2021-06-25,Phosphorus,0.1111,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-3d
2021-06-30,Phosphorus,0.1174,mg/l as P,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter2d
2021-06-26,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy1_jitter-2d
2021-06-26,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy2_jitter-2d
2021-06-27,Phosphorus,,,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,Not Detected,Accepted,,augmented_copy3_jitter-1d
2021-06-25,Turbidity,18.5388,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy1_jitter-3d
2021-06-27,Turbidity,17.8452,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy2_jitter-1d
2021-06-27,Turbidity,19.0899,NTRU,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,,augmented_copy3_jitter-1d
2021-07-01,Nitrogen,0.462,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,augmented_copy1_jitter3d
2021-06-29,Nitrogen,0.454,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,augmented_copy2_jitter1d
2021-06-27,Nitrogen,0.4649,mg/l,,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",1.0372831686368795,,Accepted,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,augmented_copy3_jitter-1d
